id	label
NOHIT|tr|A0A7L6A6C8|A0A7L6A6C8_9RHOO	NO_HIT
NOHIT|tr|A0A2A4L5T0|A0A2A4L5T0_9BACT	NO_HIT
NOHIT|tr|A0A315F4A2|A0A315F4A2_9BURK	NO_HIT
NOHIT|tr|A0A529KMB9|A0A529KMB9_9HYPH	NO_HIT
NOHIT|tr|A0A662YYM9|A0A662YYM9_ACIRT	NO_HIT
NOHIT|tr|A0A399UPP9|A0A399UPP9_9CAUL	NO_HIT
NOHIT|tr|A0A952SFU9|A0A952SFU9_9BACT	NO_HIT
NOHIT|tr|A0A7V8LJ92|A0A7V8LJ92_9MYCO	NO_HIT
NOHIT|tr|A0A8C2P4G6|A0A8C2P4G6_CAPHI	NO_HIT
NOHIT|tr|A0AAU9CVL0|A0AAU9CVL0_9GAMM	NO_HIT
NOHIT|tr|A0A5C8KE11|A0A5C8KE11_9BACT	NO_HIT
NOHIT|tr|E6QCF9|E6QCF9_9ZZZZ	NO_HIT
NOHIT|tr|A0AAP0IET8|A0AAP0IET8_9MAGN	NO_HIT
NOHIT|tr|A0A2B9DIG8|A0A2B9DIG8_BACCE	NO_HIT
NOHIT|tr|A0A421K1P3|A0A421K1P3_9GAMM	NO_HIT
NOHIT|tr|A0AAJ7RHW3|A0AAJ7RHW3_CEPCN	NO_HIT
NOHIT|tr|A0A1E3WP22|A0A1E3WP22_9VIBR	NO_HIT
NOHIT|tr|A0A438EFY2|A0A438EFY2_VITVI	NO_HIT
NOHIT|tr|A0A345AZY0|A0A345AZY0_9CHLO	NO_HIT
NOHIT|tr|A0A8B7NZY4|A0A8B7NZY4_HYAAZ	NO_HIT
NOHIT|tr|A0A6P2D647|A0A6P2D647_9BACT	NO_HIT
NOHIT|tr|A0A351BJT1|A0A351BJT1_9PROT	NO_HIT
NOHIT|tr|A0A926VFV2|A0A926VFV2_9CYAN	NO_HIT
NOHIT|tr|A0A2N2SXP3|A0A2N2SXP3_9PROT	NO_HIT
NOHIT|tr|A0A834TWQ2|A0A834TWQ2_9FABA	NO_HIT
NOHIT|tr|A0A5E4IQD0|A0A5E4IQD0_UNCAX	NO_HIT
NOHIT|tr|A0A9E4M9L9|A0A9E4M9L9_UNCAI	NO_HIT
NOHIT|tr|A0A2H6LHL3|A0A2H6LHL3_9NOSO	NO_HIT
NOHIT|tr|A0A4U6MRG2|A0A4U6MRG2_9ENTR	NO_HIT
NOHIT|tr|A0A0A1H5N0|A0A0A1H5N0_9BURK	NO_HIT
NOHIT|tr|A0A4D8R4T1|A0A4D8R4T1_AZOBR	NO_HIT
NOHIT|tr|A0A921DTR0|A0A921DTR0_9BACT	NO_HIT
NOHIT|sp|P45688|CSOSC_HALNC	NO_HIT
NOHIT|tr|A0A6A7RPA6|A0A6A7RPA6_9PROT	NO_HIT
NOHIT|tr|A0A2R7MAC0|A0A2R7MAC0_9MICO	NO_HIT
NOHIT|tr|A0A2D9DRY6|A0A2D9DRY6_9GAMM	NO_HIT
NOHIT|tr|A0A7R8NDZ7|A0A7R8NDZ7_9ACTN	NO_HIT
NOHIT|tr|A0AAN6E3I8|A0AAN6E3I8_9EURO	NO_HIT
NOHIT|tr|A0A937YKM1|A0A937YKM1_9PROT	NO_HIT
NOHIT|tr|A0A1B7WXN8|A0A1B7WXN8_9NOST	NO_HIT
NOHIT|tr|A0A8S3IES8|A0A8S3IES8_9BILA	NO_HIT
NOHIT|tr|A0A085WQK8|A0A085WQK8_9BACT	NO_HIT
NOHIT|tr|B9MP42|B9MP42_CALBD	NO_HIT
NOHIT|tr|A0A703SXB6|A0A703SXB6_SALER	NO_HIT
NOHIT|tr|A0A966VKV0|A0A966VKV0_9PROT	NO_HIT
NOHIT|tr|A4YQD6|A4YQD6_BRASO	NO_HIT
NOHIT|tr|A0A062WTM2|A0A062WTM2_9ACTN	NO_HIT
NOHIT|tr|A0A6B1A1M4|A0A6B1A1M4_9ARCH	NO_HIT
NOHIT|tr|A0A424HFD3|A0A424HFD3_9SYNE	NO_HIT
NOHIT|tr|A4U1D8|A4U1D8_9PROT	NO_HIT
NOHIT|tr|A0A3L7SLZ7|A0A3L7SLZ7_UNCPL	NO_HIT
NOHIT|tr|A0A6I5NFP0|A0A6I5NFP0_9CYAN	NO_HIT
NOHIT|tr|A0A9D0C0B6|A0A9D0C0B6_9GAMM	NO_HIT
NOHIT|tr|A0A9D4MU27|A0A9D4MU27_DREPO	NO_HIT
NOHIT|tr|A0A1F5JYA9|A0A1F5JYA9_9BACT	NO_HIT
NOHIT|sp|Q8WTZ4|CA5BL_HUMAN	NO_HIT
NOHIT|tr|A0AB36FZP1|A0AB36FZP1_CAMJU	NO_HIT
NOHIT|tr|A0A949LH71|A0A949LH71_9BURK	NO_HIT
NOHIT|tr|F0Q6L2|F0Q6L2_PARA1	NO_HIT
NOHIT|tr|A0A7V4U0T3|A0A7V4U0T3_CALAY	NO_HIT
NOHIT|tr|Q84VS4|Q84VS4_PHAVU	NO_HIT
NOHIT|tr|B6V6R6|B6V6R6_CUPSE	NO_HIT
NOHIT|tr|A0A8H9LXG4|A0A8H9LXG4_9GAMM	NO_HIT
NOHIT|tr|A0A3M8EKS5|A0A3M8EKS5_DESBX	NO_HIT
NOHIT|tr|A0A2N1N6G7|A0A2N1N6G7_9GLOM	NO_HIT
NOHIT|tr|A0A520SBL3|A0A520SBL3_9GAMM	NO_HIT
NOHIT|tr|A0A3P7JP90|A0A3P7JP90_STRVU	NO_HIT
NOHIT|tr|A0A6B3M4R8|A0A6B3M4R8_9CYAN	NO_HIT
NOHIT|tr|A0A0F3QJA1|A0A0F3QJA1_RICBE	NO_HIT
NOHIT|tr|A0A177AH81|A0A177AH81_9PEZI	NO_HIT
NOHIT|tr|A0A954B7Q3|A0A954B7Q3_9PROT	NO_HIT
NOHIT|tr|A0A936HEX0|A0A936HEX0_9GAMM	NO_HIT
NOHIT|tr|A0A5F8ARV9|A0A5F8ARV9_MACMU	NO_HIT
NOHIT|tr|A0AAV4UAP0|A0AAV4UAP0_CAEEX	NO_HIT
NOHIT|tr|A0A6C0F8S0|A0A6C0F8S0_9ZZZZ	NO_HIT
NOHIT|tr|A0A0G1LBB2|A0A0G1LBB2_9BACT	NO_HIT
NOHIT|tr|A0A6J6M3G2|A0A6J6M3G2_9ZZZZ	NO_HIT
NOHIT|tr|A0A452UL54|A0A452UL54_URSMA	NO_HIT
NOHIT|tr|A0A920E3Y9|A0A920E3Y9_SYNSP	NO_HIT
NOHIT|tr|A0AA95J743|A0AA95J743_9HYPH	NO_HIT
NOHIT|tr|A0A9D4RYI8|A0A9D4RYI8_DREPO	NO_HIT
NOHIT|tr|A0AAD2BAX8|A0AAD2BAX8_9RALS	NO_HIT
NOHIT|tr|A0A0G1R313|A0A0G1R313_9BACT	NO_HIT
NOHIT|tr|A0A2V9LLT5|A0A2V9LLT5_UNCAI	NO_HIT
NOHIT|tr|A0A521R6M6|A0A521R6M6_9HYPH	NO_HIT
NOHIT|tr|A0A8J4UR01|A0A8J4UR01_CLAMG	NO_HIT
NOHIT|tr|A0A2D6NVP4|A0A2D6NVP4_UNCXX	NO_HIT
NOHIT|tr|A0A916DLS6|A0A916DLS6_9BURK	NO_HIT
NOHIT|tr|A0A8C0LV89|A0A8C0LV89_CANLU	NO_HIT
NOHIT|tr|A0A962QSZ0|A0A962QSZ0_9GAMM	NO_HIT
NOHIT|tr|A0A0D3LAY5|A0A0D3LAY5_9BACT	NO_HIT
NOHIT|tr|A0A6A4AUJ5|A0A6A4AUJ5_9STRA	NO_HIT
NOHIT|tr|A0A0V0X8N8|A0A0V0X8N8_9BILA	NO_HIT
NOHIT|tr|A0A1Q7B566|A0A1Q7B566_9PROT	NO_HIT
NOHIT|tr|A0A1T4TFL6|A0A1T4TFL6_9HYPH	NO_HIT
NOHIT|tr|A0A8J7F406|A0A8J7F406_9CYAN	NO_HIT
NOHIT|tr|Q060P7|Q060P7_9SYNE	NO_HIT
NOHIT|tr|A0A4Q5KH65|A0A4Q5KH65_9GAMM	NO_HIT
NOHIT|tr|A0A8B6ZJ42|A0A8B6ZJ42_ORYAF	NO_HIT
NOHIT|tr|A0A840NTV4|A0A840NTV4_9HYPH	NO_HIT
NOHIT|tr|A0A9E5APW9|A0A9E5APW9_UNCMY	NO_HIT
NOHIT|tr|A0A672LLD7|A0A672LLD7_SINGR	NO_HIT
NOHIT|tr|A0A6A2XP56|A0A6A2XP56_HIBSY	NO_HIT
NOHIT|tr|A0A953BDN6|A0A953BDN6_9BACT	NO_HIT
NOHIT|tr|A0A9Q0BMB3|A0A9Q0BMB3_9MUSC	NO_HIT
NOHIT|tr|A0A7R9CXV4|A0A7R9CXV4_TIMCR	NO_HIT
NOHIT|tr|A0A4Y9RCV8|A0A4Y9RCV8_9CAUL	NO_HIT
NOHIT|tr|A0A8K1FMU0|A0A8K1FMU0_PYTOL	NO_HIT
NOHIT|tr|A0A257PSK1|A0A257PSK1_9PROT	NO_HIT
NOHIT|tr|A0A8J6UP30|A0A8J6UP30_9BACT	NO_HIT
NOHIT|tr|A0A838SA07|A0A838SA07_9BACT	NO_HIT
NOHIT|tr|A0A2A7HX37|A0A2A7HX37_BACCE	NO_HIT
NOHIT|tr|A0A518DYC7|A0A518DYC7_9BACT	NO_HIT
NOHIT|tr|A0A328YSN4|A0A328YSN4_9BURK	NO_HIT
NOHIT|tr|A0A2D3W4P5|A0A2D3W4P5_9BACT	NO_HIT
NOHIT|tr|A0A3D2UWP7|A0A3D2UWP7_9BACT	NO_HIT
NOHIT|tr|A0A6H5GY93|A0A6H5GY93_9HEMI	NO_HIT
NOHIT|tr|A0A8J5ZY27|A0A8J5ZY27_GALPY	NO_HIT
NOHIT|tr|A0A8H7ZUX5|A0A8H7ZUX5_9FUNG	NO_HIT
NOHIT|tr|A0A482D642|A0A482D642_UNCAX	NO_HIT
NOHIT|tr|A0AAV4EXV3|A0AAV4EXV3_9GAST	NO_HIT
NOHIT|tr|A0A554MH76|A0A554MH76_9BACT	NO_HIT
NOHIT|tr|A0A3M6JWK6|A0A3M6JWK6_9ARCH	NO_HIT
NOHIT|tr|A0A6M8VYK6|A0A6M8VYK6_UNCPL	NO_HIT
NOHIT|tr|A0A8C7ABP7|A0A8C7ABP7_NEOVI	NO_HIT
NOHIT|tr|A0A9E5ICA5|A0A9E5ICA5_9BURK	NO_HIT
NOHIT|tr|A0A080M7C6|A0A080M7C6_9PROT	NO_HIT
NOHIT|tr|D9QNW6|D9QNW6_BRESC	NO_HIT
NOHIT|tr|A0A1F9MT64|A0A1F9MT64_9DELT	NO_HIT
NOHIT|tr|A0A0B5JD35|A0A0B5JD35_BRAJU	NO_HIT
NOHIT|tr|A0A7I7L9U8|A0A7I7L9U8_9MYCO	NO_HIT
NOHIT|tr|A0A9D4VMV4|A0A9D4VMV4_PEA	NO_HIT
NOHIT|tr|A0A0J9W6F0|A0A0J9W6F0_FUSO4	NO_HIT
NOHIT|tr|A0A5C7ZZ87|A0A5C7ZZ87_9RHOO	NO_HIT
NOHIT|tr|A0A6P6J8V2|A0A6P6J8V2_CARAU	NO_HIT
NOHIT|tr|A0A1M7Y8U9|A0A1M7Y8U9_9BACT	NO_HIT
NOHIT|tr|A0A1Z9Q462|A0A1Z9Q462_9CYAN	NO_HIT
NOHIT|tr|A0A2X4U691|A0A2X4U691_SERPL	NO_HIT
NOHIT|tr|A0A202B9A6|A0A202B9A6_CHRVL	NO_HIT
NOHIT|tr|A0A2H0UYA4|A0A2H0UYA4_9BACT	NO_HIT
NOHIT|tr|A0A9E7EYS8|A0A9E7EYS8_9LILI	NO_HIT
NOHIT|tr|A0A2Y9NZ39|A0A2Y9NZ39_DELLE	NO_HIT
NOHIT|tr|A0A2K3K6S5|A0A2K3K6S5_TRIPR	NO_HIT
NOHIT|tr|A0A1R1YTQ4|A0A1R1YTQ4_9FUNG	NO_HIT
NOHIT|tr|A0A2Y9G602|A0A2Y9G602_NEOSC	NO_HIT
NOHIT|tr|A0A0N7F4Z0|A0A0N7F4Z0_9PSEU	NO_HIT
NOHIT|tr|A0A933VA29|A0A933VA29_9RHOO	NO_HIT
NOHIT|tr|A0A315EKH2|A0A315EKH2_9BURK	NO_HIT
NOHIT|tr|A0A4V6E6M7|A0A4V6E6M7_9EURY	NO_HIT
NOHIT|tr|A0A966WX64|A0A966WX64_9CYAN	NO_HIT
NOHIT|tr|A0A844M8C4|A0A844M8C4_9CYAN	NO_HIT
NOHIT|tr|A0A7W1U857|A0A7W1U857_9BACT	NO_HIT
NOHIT|tr|A0A6G6X603|A0A6G6X603_9SPHN	NO_HIT
NOHIT|tr|A0AA38H9I1|A0AA38H9I1_9TREE	NO_HIT
NOHIT|tr|A0A6S7AMA4|A0A6S7AMA4_9BURK	NO_HIT
NOHIT|tr|A0A844IHS3|A0A844IHS3_9CYAN	NO_HIT
NOHIT|tr|A0A7C4Z8V4|A0A7C4Z8V4_9BACT	NO_HIT
NOHIT|tr|Q1LLL9|Q1LLL9_CUPMC	NO_HIT
NOHIT|tr|A0A0G0BNX7|A0A0G0BNX7_9BACT	NO_HIT
NOHIT|tr|A0A963GQX4|A0A963GQX4_9GAMM	NO_HIT
NOHIT|tr|M8ANX9|M8ANX9_TRIUA	NO_HIT
NOHIT|tr|A0A3D5ALJ8|A0A3D5ALJ8_9ACTN	NO_HIT
NOHIT|tr|A0A965B1N7|A0A965B1N7_9MYCO	NO_HIT
NOHIT|tr|A0A9E1ILY0|A0A9E1ILY0_UNCPS	NO_HIT
NOHIT|tr|A0A951XPC2|A0A951XPC2_9RHOO	NO_HIT
NOHIT|tr|A0A926WZ50|A0A926WZ50_9NOST	NO_HIT
NOHIT|tr|A0A8B8MZW8|A0A8B8MZW8_9MYRT	NO_HIT
NOHIT|tr|A0A8C0LWL3|A0A8C0LWL3_CANLU	NO_HIT
NOHIT|tr|A0A6H5GN85|A0A6H5GN85_9HEMI	NO_HIT
NOHIT|tr|A0A914IY39|A0A914IY39_9BILA	NO_HIT
NOHIT|tr|A0A2P7EFY8|A0A2P7EFY8_9SYNE	NO_HIT
NOHIT|tr|A0A0G0BTW7|A0A0G0BTW7_9BACT	NO_HIT
NOHIT|tr|A0A4R1G9N6|A0A4R1G9N6_9BACT	NO_HIT
NOHIT|tr|A0A9P5YMZ2|A0A9P5YMZ2_9AGAR	NO_HIT
NOHIT|tr|A0A433UN81|A0A433UN81_9CYAN	NO_HIT
NOHIT|tr|A0A945FS14|A0A945FS14_9PLAN	NO_HIT
NOHIT|tr|A0A970CJQ3|A0A970CJQ3_9FIRM	NO_HIT
NOHIT|tr|A0A433LAH0|A0A433LAH0_9GAMM	NO_HIT
NOHIT|tr|A0A5D4H392|A0A5D4H392_9SPHI	NO_HIT
NOHIT|tr|A0A8J5V6I0|A0A8J5V6I0_9HYME	NO_HIT
NOHIT|tr|A0A1U7HEE9|A0A1U7HEE9_9CHRO	NO_HIT
NOHIT|tr|A0A1G5PN50|A0A1G5PN50_9RHOB	NO_HIT
NOHIT|tr|A0A3A8NYL8|A0A3A8NYL8_9BACT	NO_HIT
NOHIT|tr|G7YCR5|G7YCR5_CLOSI	NO_HIT
NOHIT|tr|A0A369VSG1|A0A369VSG1_9BURK	NO_HIT
NOHIT|tr|A0A8C2LGG2|A0A8C2LGG2_CRIGR	NO_HIT
NOHIT|tr|A0A7J9QN26|A0A7J9QN26_9ARCH	NO_HIT
NOHIT|tr|A0A178W367|A0A178W367_ARATH	NO_HIT
NOHIT|tr|A0AAJ6F8M0|A0AAJ6F8M0_9BRAD	NO_HIT
NOHIT|tr|D3YY36|D3YY36_MOUSE	NO_HIT
NOHIT|tr|A0A2N5ZQT3|A0A2N5ZQT3_9BACT	NO_HIT
NOHIT|tr|A0A452RUH3|A0A452RUH3_URSAM	NO_HIT
NOHIT|tr|A0AB73LXN0|A0AB73LXN0_9MICC	NO_HIT
NOHIT|tr|A0AAD6MBF0|A0AAD6MBF0_9ROSI	NO_HIT
NOHIT|tr|B7QBP9|B7QBP9_IXOSC	NO_HIT
NOHIT|tr|A0AAT9H9G0|A0AAT9H9G0_9ACTN	NO_HIT
NOHIT|tr|A0A4P7N5N6|A0A4P7N5N6_PYROR	NO_HIT
NOHIT|tr|A0A846MVN8|A0A846MVN8_9PROT	NO_HIT
NOHIT|tr|A0A7G8H0P2|A0A7G8H0P2_9SYNE	NO_HIT
NOHIT|tr|A0A931AVK3|A0A931AVK3_9FIRM	NO_HIT
NOHIT|tr|A0A5G2RLB1|A0A5G2RLB1_PIG	NO_HIT
NOHIT|tr|A0A1G1YEG2|A0A1G1YEG2_9BACT	NO_HIT
NOHIT|tr|A0A9Q3CUA2|A0A9Q3CUA2_9BASI	NO_HIT
NOHIT|tr|A0A3X8XPI4|A0A3X8XPI4_CAMJU	NO_HIT
NOHIT|tr|A0A520F338|A0A520F338_RHOSO	NO_HIT
NOHIT|tr|A0A1J7GPV6|A0A1J7GPV6_LUPAN	NO_HIT
NOHIT|tr|A0A2H1FIG4|A0A2H1FIG4_9ARCH	NO_HIT
NOHIT|tr|A0A7S1QI28|A0A7S1QI28_ALECA	NO_HIT
NOHIT|tr|A0AAX6RVN8|A0AAX6RVN8_HETGA	NO_HIT
NOHIT|tr|A0A167BL75|A0A167BL75_9GAMM	NO_HIT
NOHIT|tr|A0A3N5HM13|A0A3N5HM13_9BACT	NO_HIT
NOHIT|tr|A0A2G4R2D5|A0A2G4R2D5_9BACT	NO_HIT
NOHIT|tr|A0A8T3PJZ2|A0A8T3PJZ2_9GAMM	NO_HIT
NOHIT|tr|A0A820USP9|A0A820USP9_9BILA	NO_HIT
NOHIT|tr|A0A7S0HCG4|A0A7S0HCG4_9CRYP	NO_HIT
NOHIT|tr|A0A0D6E939|A0A0D6E939_9GAMM	NO_HIT
NOHIT|tr|A0A924UT55|A0A924UT55_9SPHI	NO_HIT
NOHIT|tr|A0A2N9MLE5|A0A2N9MLE5_9BACT	NO_HIT
NOHIT|tr|A0A8J5Y5J2|A0A8J5Y5J2_9ROSI	NO_HIT
NOHIT|tr|A0A948EU18|A0A948EU18_9GAMM	NO_HIT
NOHIT|tr|A0A6N7F5P4|A0A6N7F5P4_9PROT	NO_HIT
NOHIT|tr|A0A536WXT4|A0A536WXT4_9PROT	NO_HIT
NOHIT|tr|A0A0G1TAJ8|A0A0G1TAJ8_9BACT	NO_HIT
NOHIT|tr|A0A9X8ZYS8|A0A9X8ZYS8_BACCE	NO_HIT
NOHIT|tr|A0A947NEW0|A0A947NEW0_9GAMM	NO_HIT
NOHIT|tr|A0A352K0A6|A0A352K0A6_9GAMM	NO_HIT
NOHIT|tr|A0A4S4CY84|A0A4S4CY84_CAMSI	NO_HIT
NOHIT|tr|A0AA42AZM3|A0AA42AZM3_PAPNU	NO_HIT
NOHIT|sp|O85041|CSOS2_HALNC	NO_HIT
NOHIT|tr|A0A1D6NHQ5|A0A1D6NHQ5_MAIZE	NO_HIT
NOHIT|tr|A0A844ZR04|A0A844ZR04_9SPHN	NO_HIT
NOHIT|tr|A0A7G8HHA3|A0A7G8HHA3_9SYNE	NO_HIT
NOHIT|tr|A0A258K3S6|A0A258K3S6_9HYPH	NO_HIT
NOHIT|tr|A0A7G8DQC6|A0A7G8DQC6_9SYNE	NO_HIT
NOHIT|tr|A0A7S1VAE2|A0A7S1VAE2_9STRA	NO_HIT
NOHIT|tr|A0A9P0HIP1|A0A9P0HIP1_NEZVI	NO_HIT
NOHIT|tr|A0A1I4HHD7|A0A1I4HHD7_9HYPH	NO_HIT
NOHIT|tr|A0A0H4PH29|A0A0H4PH29_9BACT	NO_HIT
NOHIT|tr|A0A933B809|A0A933B809_9BACT	NO_HIT
NOHIT|tr|A0A9X1Q2W9|A0A9X1Q2W9_STRM4	NO_HIT
NOHIT|tr|A0A388P5S7|A0A388P5S7_9BACT	NO_HIT
NOHIT|tr|A0A2I6QB86|A0A2I6QB86_ANEVI	NO_HIT
NOHIT|tr|A0A0F2R6V0|A0A0F2R6V0_9PROT	NO_HIT
NOHIT|tr|A0A7E5WEN9|A0A7E5WEN9_TRINI	NO_HIT
NOHIT|tr|A0A538T0X8|A0A538T0X8_UNCEI	NO_HIT
NOHIT|tr|A0A8D1BUS1|A0A8D1BUS1_PIG	NO_HIT
NOHIT|tr|M3YE77|M3YE77_MUSPF	NO_HIT
NOHIT|tr|A0A932VHW8|A0A932VHW8_UNCKE	NO_HIT
NOHIT|tr|A0A5B7BVK9|A0A5B7BVK9_DAVIN	NO_HIT
NOHIT|tr|A0A1S6LN16|A0A1S6LN16_STRSQ	NO_HIT
NOHIT|tr|A0AAV4X4I1|A0AAV4X4I1_9ARAC	NO_HIT
NOHIT|tr|A0A2H3GJ72|A0A2H3GJ72_FUSOX	NO_HIT
NOHIT|tr|A0AA85J9A8|A0AA85J9A8_TRIRE	NO_HIT
NOHIT|tr|A0A4D9F0B0|A0A4D9F0B0_9SAUR	NO_HIT
NOHIT|tr|M1LR99|M1LR99_9PROT	NO_HIT
NOHIT|tr|A0A094ATH1|A0A094ATH1_9PEZI	NO_HIT
NOHIT|tr|A0A2M7RB62|A0A2M7RB62_9BACT	NO_HIT
NOHIT|tr|A0A5E3XPR0|A0A5E3XPR0_9AGAM	NO_HIT
NOHIT|tr|A0A8T0K2G3|A0A8T0K2G3_PHAAN	NO_HIT
NOHIT|tr|A0A354Z4Z0|A0A354Z4Z0_9GAMM	NO_HIT
NOHIT|tr|A0A1I4RP23|A0A1I4RP23_9PROT	NO_HIT
NOHIT|tr|A0A1I1XW56|A0A1I1XW56_9RHOB	NO_HIT
NOHIT|tr|A0A951TRX0|A0A951TRX0_9ACTN	NO_HIT
NOHIT|tr|A0A1W6BF49|A0A1W6BF49_9PROT	NO_HIT
NOHIT|tr|A0A7T8HLV3|A0A7T8HLV3_CALRO	NO_HIT
NOHIT|tr|A0A519J009|A0A519J009_9CAUL	NO_HIT
NOHIT|tr|A0A0G3BGB1|A0A0G3BGB1_9BURK	NO_HIT
NOHIT|tr|A0A944WEE3|A0A944WEE3_9PLAN	NO_HIT
NOHIT|tr|A0A366K911|A0A366K911_9BIFI	NO_HIT
NOHIT|tr|A0A830B6C4|A0A830B6C4_9LAMI	NO_HIT
NOHIT|tr|A0A178ECH1|A0A178ECH1_9PLEO	NO_HIT
NOHIT|tr|A0A0S8FYZ2|A0A0S8FYZ2_9BACT	NO_HIT
NOHIT|tr|A0A8C0XST2|A0A8C0XST2_CASCN	NO_HIT
NOHIT|tr|A0A945CEC0|A0A945CEC0_UNCXX	NO_HIT
NOHIT|tr|A0A8S2ZBF2|A0A8S2ZBF2_9BILA	NO_HIT
NOHIT|tr|A0A2J0HNA4|A0A2J0HNA4_9BACT	NO_HIT
NOHIT|tr|A0A521QRG4|A0A521QRG4_9HYPH	NO_HIT
NOHIT|tr|A0A938LQY1|A0A938LQY1_UNCPL	NO_HIT
NOHIT|tr|Q0QM81|Q0QM81_9SYNE	NO_HIT
NOHIT|tr|A0A6A3USG9|A0A6A3USG9_9STRA	NO_HIT
NOHIT|tr|A0A090S186|A0A090S186_9VIBR	NO_HIT
NOHIT|tr|A0A0A0VEC7|A0A0A0VEC7_CHEQU	NO_HIT
NOHIT|tr|A0A4U6U1E3|A0A4U6U1E3_SETVI	NO_HIT
NOHIT|tr|A0A1J4YUS0|A0A1J4YUS0_9PROT	NO_HIT
NOHIT|tr|A0A954T7X4|A0A954T7X4_9PLAN	NO_HIT
NOHIT|tr|A0A7X9W6Z8|A0A7X9W6Z8_9BURK	NO_HIT
NOHIT|tr|A0A3M2CZC4|A0A3M2CZC4_UNCPL	NO_HIT
NOHIT|tr|A0A1L9SDG3|A0A1L9SDG3_9EURO	NO_HIT
NOHIT|tr|A0AA39KR51|A0AA39KR51_9HYME	NO_HIT
NOHIT|tr|A0A3A1YVQ2|A0A3A1YVQ2_9BURK	NO_HIT
NOHIT|tr|A0A7R8ZWI6|A0A7R8ZWI6_9CRUS	NO_HIT
NOHIT|tr|A0A1Y0AWN6|A0A1Y0AWN6_TENMO	NO_HIT
NOHIT|tr|A0A353DEC4|A0A353DEC4_9BACT	NO_HIT
NOHIT|tr|A0A661TFQ3|A0A661TFQ3_UNCDE	NO_HIT
NOHIT|tr|A0A7X6BPU9|A0A7X6BPU9_9CAUL	NO_HIT
NOHIT|tr|A0A327K0A2|A0A327K0A2_9HYPH	NO_HIT
NOHIT|tr|A0A078I9L7|A0A078I9L7_BRANA	NO_HIT
NOHIT|tr|A0A4W2F049|A0A4W2F049_BOBOX	NO_HIT
NOHIT|tr|A0A8I6AHP0|A0A8I6AHP0_RAT	NO_HIT
NOHIT|tr|A0A1S3XUX9|A0A1S3XUX9_TOBAC	NO_HIT
NOHIT|tr|A0A1I0PAV8|A0A1I0PAV8_9BACT	NO_HIT
NOHIT|tr|A0A847GZ97|A0A847GZ97_9BACT	NO_HIT
NOHIT|tr|B4PA09|B4PA09_DROYA	NO_HIT
NOHIT|tr|A0A2V7DHP8|A0A2V7DHP8_9BACT	NO_HIT
NOHIT|tr|A0A9C8SWV7|A0A9C8SWV7_9BACT	NO_HIT
NOHIT|tr|A0A9W4H8L4|A0A9W4H8L4_9ACTN	NO_HIT
NOHIT|tr|A0A846HPP0|A0A846HPP0_9GAMM	NO_HIT
NOHIT|tr|A0A1D6NHQ9|A0A1D6NHQ9_MAIZE	NO_HIT
NOHIT|tr|A0A7V7K1W0|A0A7V7K1W0_UNCDE	NO_HIT
NOHIT|tr|A0A0L8HK89|A0A0L8HK89_OCTBM	NO_HIT
NOHIT|tr|A0A2M7H4L0|A0A2M7H4L0_9BACT	NO_HIT
NOHIT|tr|A0A368YXH3|A0A368YXH3_9HYPH	NO_HIT
NOHIT|tr|A0A350LWR4|A0A350LWR4_9RHOB	NO_HIT
NOHIT|tr|A0A3P7M5N3|A0A3P7M5N3_CYLGO	NO_HIT
NOHIT|tr|A0A177QEM5|A0A177QEM5_9BACT	NO_HIT
NOHIT|tr|A0A6N1AL96|A0A6N1AL96_9PROT	NO_HIT
NOHIT|tr|A0A6G1BWH8|A0A6G1BWH8_9ORYZ	NO_HIT
NOHIT|tr|A0A179H4N1|A0A179H4N1_PURLI	NO_HIT
NOHIT|tr|A0A849W5H2|A0A849W5H2_9BACT	NO_HIT
NOHIT|tr|A0A317EI85|A0A317EI85_9PROT	NO_HIT
NOHIT|tr|A0A5E4QGQ4|A0A5E4QGQ4_9NEOP	NO_HIT
NOHIT|tr|A0A1I7J8R0|A0A1I7J8R0_9PROT	NO_HIT
NOHIT|tr|A0A1H4QAL6|A0A1H4QAL6_9BACT	NO_HIT
NOHIT|tr|A0AAE8MS52|A0AAE8MS52_9PEZI	NO_HIT
NOHIT|tr|A0A093V3T8|A0A093V3T8_TALMA	NO_HIT
NOHIT|tr|A0A1X7EKS8|A0A1X7EKS8_9BACT	NO_HIT
NOHIT|tr|A0A8D2A5L1|A0A8D2A5L1_PIG	NO_HIT
NOHIT|tr|A0AA40G414|A0AA40G414_9HYME	NO_HIT
NOHIT|tr|A0A2V9BJT4|A0A2V9BJT4_UNCAI	NO_HIT
NOHIT|tr|A0A1F7L1R2|A0A1F7L1R2_9BACT	NO_HIT
NOHIT|tr|A0A2U1WRK7|A0A2U1WRK7_9PROT	NO_HIT
NOHIT|tr|M0N6W6|M0N6W6_9EURY	NO_HIT
NOHIT|tr|A0A1I4QRM6|A0A1I4QRM6_ECTMO	NO_HIT
NOHIT|tr|A0A835MR54|A0A835MR54_9ROSI	NO_HIT
NOHIT|tr|D4NWE5|D4NWE5_ADIVA	NO_HIT
NOHIT|tr|A0A1F7U7F8|A0A1F7U7F8_9BACT	NO_HIT
NOHIT|tr|A0A7S3H1I7|A0A7S3H1I7_9STRA	NO_HIT
